FileOrder, ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
9.0000,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1554092437.0000,1554092437.0000,TRUE,null,1601977135.0000,1601977135.0000,TRUE,null,1657726290.0000,1657726290.0000,0.0000,1604598620.6667,1604598620.6667,1.0000
9.0000,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32069432695.0000,1695218621.0000,33764651316.0000,TRUE,32091090789.0000,1667523053.0000,33758613842.0000,TRUE,32179710637.0000,1910177563.0000,34089888200.0000,32113411373.6666,1757639745.6667,33871051119.3333,1.0000
9.0000,BIOMD0000000006.xml.ssa,./models/sbml/test/1_100/9_BIOMD0000000006.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,1425010915.0000,38810931220.0000,40235942135.0000,TRUE,1387773466.0000,38892159242.0000,40279932708.0000,TRUE,1395150681.0000,38798619128.0000,40193769809.0000,1402645020.6667,38833903196.6666,40236548217.3333,1.0000
10.0000,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,11754680.0000,11754680.0000,TRUE,null,10498098.0000,10498098.0000,TRUE,null,14261797.0000,14261797.0000,0.0000,12171525.0000,12171525.0000,1.0000
10.0000,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,359765266.0000,294262452.0000,654027718.0000,TRUE,353155563.0000,299651619.0000,652807182.0000,TRUE,364083873.0000,278393609.0000,642477482.0000,359001567.3333,290769226.6667,649770794.0000,1.0000
10.0000,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,1391777388.0000,53668680.0000,1445446068.0000,TRUE,1383218509.0000,58325696.0000,1441544205.0000,TRUE,1416285587.0000,61377939.0000,1477663526.0000,1397093828.0000,57790771.6667,1454884599.6667,1.0000
10.0000,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1467923126.0000,1467923126.0000,TRUE,null,1462405052.0000,1462405052.0000,TRUE,null,1565602362.0000,1565602362.0000,0.0000,1498643513.3333,1498643513.3333,1.0000
10.0000,BIOMD0000000060.xml.ssa,./models/sbml/test/1_100/10_BIOMD0000000060.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1636736757.0000,1636736757.0000,TRUE,null,1564291164.0000,1564291164.0000,TRUE,null,1783470013.0000,1783470013.0000,0.0000,1661499311.3333,1661499311.3333,1.0000
11.0000,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,14787782.0000,14787782.0000,TRUE,null,13842693.0000,13842693.0000,TRUE,null,14105136.0000,14105136.0000,0.0000,14245203.6667,14245203.6667,1.0000
11.0000,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1458351327.0000,1458351327.0000,TRUE,null,1516871380.0000,1516871380.0000,TRUE,null,1456698079.0000,1456698079.0000,0.0000,1477306928.6667,1477306928.6667,1.0000
11.0000,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1693412138.0000,1693412138.0000,TRUE,null,1560711640.0000,1560711640.0000,TRUE,null,1581172590.0000,1581172590.0000,0.0000,1611765456.0000,1611765456.0000,1.0000
11.0000,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,2001328186.0000,381324615.0000,2382652801.0000,TRUE,2003979216.0000,420503331.0000,2424482547.0000,TRUE,2035838091.0000,399436583.0000,2435274674.0000,2013715164.3333,400421509.6667,2414136674.0000,1.0000
11.0000,BIOMD0000000225.xml.ssa,./models/sbml/test/1_100/11_BIOMD0000000225.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,8451440496.0000,61436915965.0000,69888356461.0000,TRUE,7891738826.0000,53954105741.0000,61845844567.0000,TRUE,7922523464.0000,53500042159.0000,61422565623.0000,8088567595.3333,56297021288.3333,64385588883.6666,1.0000
12.0000,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,14967077.0000,14967077.0000,TRUE,null,15584652.0000,15584652.0000,TRUE,null,18323623.0000,18323623.0000,0.0000,16291784.0000,16291784.0000,1.0000
12.0000,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,872399551.0000,300340294.0000,1172739845.0000,TRUE,880733839.0000,328832268.0000,1209566107.0000,TRUE,878344518.0000,324761984.0000,1203106502.0000,877159302.6667,317978182.0000,1195137484.6667,1.0000
12.0000,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1468759422.0000,1468759422.0000,TRUE,null,1494143266.0000,1494143266.0000,TRUE,null,1464536746.0000,1464536746.0000,0.0000,1475813144.6667,1475813144.6667,1.0000
12.0000,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1599493472.0000,1599493472.0000,TRUE,null,1713714125.0000,1713714125.0000,TRUE,null,1648490657.0000,1648490657.0000,0.0000,1653899418.0000,1653899418.0000,1.0000
12.0000,BIOMD0000000092.xml.ssa,./models/sbml/test/1_100/12_BIOMD0000000092.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,3963013214.0000,98042692.0000,4061055906.0000,TRUE,3916482712.0000,104337317.0000,4020820029.0000,TRUE,3890515856.0000,96865900.0000,3987381756.0000,3923337260.6667,99748636.3333,4023085897.0000,1.0000
13.0000,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,14195595.0000,14195595.0000,TRUE,null,10364995.0000,10364995.0000,TRUE,null,13741236.0000,13741236.0000,0.0000,12767275.3333,12767275.3333,1.0000
13.0000,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1457472806.0000,1457472806.0000,TRUE,null,1459448809.0000,1459448809.0000,TRUE,null,1478013674.0000,1478013674.0000,0.0000,1464978429.6667,1464978429.6667,1.0000
13.0000,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1724333997.0000,1724333997.0000,TRUE,null,1719224883.0000,1719224883.0000,TRUE,null,1595243719.0000,1595243719.0000,0.0000,1679600866.3333,1679600866.3333,1.0000
13.0000,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,2006514386.0000,363215601.0000,2369729987.0000,TRUE,2051088856.0000,415515869.0000,2466604725.0000,TRUE,2006292067.0000,371644996.0000,2377937063.0000,2021298436.3333,383458822.0000,2404757258.3333,1.0000
13.0000,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,2992351377.0000,463557435.0000,3455908812.0000,TRUE,2985826483.0000,460728735.0000,3446555218.0000,TRUE,2977734657.0000,460403088.0000,3438137745.0000,2985304172.3333,461563086.0000,3446867258.3333,1.0000
14.0000,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,17378485.0000,17378485.0000,TRUE,null,22316960.0000,22316960.0000,TRUE,null,18471810.0000,18471810.0000,0.0000,19389085.0000,19389085.0000,1.0000
14.0000,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1500807641.0000,1500807641.0000,TRUE,null,1482511570.0000,1482511570.0000,TRUE,null,1472647608.0000,1472647608.0000,0.0000,1485322273.0000,1485322273.0000,1.0000
14.0000,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1664742219.0000,1664742219.0000,TRUE,null,1519652969.0000,1519652969.0000,TRUE,null,1607415006.0000,1607415006.0000,0.0000,1597270064.6667,1597270064.6667,1.0000
14.0000,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,2021907373.0000,336847868.0000,2358755241.0000,TRUE,2015243380.0000,359131048.0000,2374374428.0000,TRUE,2012171810.0000,396543611.0000,2408715421.0000,2016440854.3333,364174175.6667,2380615030.0000,1.0000
14.0000,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,48729882321.0000,411843714.0000,49141726035.0000,TRUE,48741497237.0000,399947662.0000,49141444899.0000,TRUE,48644786158.0000,398122983.0000,49042909141.0000,48705388572.0000,403304786.3333,49108693358.3333,1.0000
15.0000,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,16500021.0000,16500021.0000,TRUE,null,11319126.0000,11319126.0000,TRUE,null,13533728.0000,13533728.0000,0.0000,13784291.6667,13784291.6667,1.0000
15.0000,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1459603481.0000,1459603481.0000,TRUE,null,1463857190.0000,1463857190.0000,TRUE,null,1475667078.0000,1475667078.0000,0.0000,1466375916.3333,1466375916.3333,1.0000
15.0000,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1657314841.0000,1657314841.0000,TRUE,null,1652883000.0000,1652883000.0000,TRUE,null,1562602604.0000,1562602604.0000,0.0000,1624266815.0000,1624266815.0000,1.0000
15.0000,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32257192251.0000,1706147552.0000,33963339803.0000,TRUE,31974669116.0000,1724676262.0000,33699345378.0000,TRUE,32587189796.0000,1678604752.0000,34265794548.0000,32273017054.3333,1703142855.3333,33976159909.6666,1.0000
15.0000,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,MRMC,WithProbWEAK_UNTIL,TRUE,1415016231.0000,69952000312.0000,71367016543.0000,TRUE,1399666603.0000,70080274270.0000,71479940873.0000,TRUE,1376621575.0000,69974331236.0000,71350952811.0000,1397101469.6667,70002201939.3333,71399303409.0000,1.0000
16.0000,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,11167802.0000,11167802.0000,TRUE,null,9976768.0000,9976768.0000,TRUE,null,9993979.0000,9993979.0000,0.0000,10379516.3333,10379516.3333,1.0000
16.0000,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1487868934.0000,1487868934.0000,TRUE,null,1457779203.0000,1457779203.0000,TRUE,null,1479956831.0000,1479956831.0000,0.0000,1475201656.0000,1475201656.0000,1.0000
