FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1495195268,1495195268,TRUE,null,1476927431,1476927431,TRUE,null,1462256253,1462256253,0,1.48E+09,1.48E+09,1
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3565828830,3565828830,TRUE,null,3890631443,3890631443,TRUE,null,3552523664,3552523664,0,3.67E+09,3.67E+09,1
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,30181608263,1750813071,31932421334,TRUE,29907878875,1736333496,31644212371,TRUE,30170294263,1894030285,32064324548,3.01E+10,1.79E+09,3.19E+10,1
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1457256321,1457256321,TRUE,null,1548484443,1548484443,TRUE,null,1459527919,1459527919,0,1.49E+09,1.49E+09,1
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3919484391,3919484391,TRUE,null,3743776985,3743776985,TRUE,null,3895417173,3895417173,0,3.85E+09,3.85E+09,1
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,29905533810,1765918895,31671452705,TRUE,30329657045,1747804574,32077461619,TRUE,30323537074,1733672256,32057209330,3.02E+10,1.75E+09,3.19E+10,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1449025221,1449025221,TRUE,null,1686092297,1686092297,TRUE,null,1492413660,1492413660,0,1.54E+09,1.54E+09,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3798331137,3798331137,TRUE,null,3729397045,3729397045,TRUE,null,3545898477,3545898477,0,3.69E+09,3.69E+09,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,30309974567,1881493015,32191467582,TRUE,30322736838,1816312462,32139049300,TRUE,30816532096,1738053076,32554585172,3.05E+10,1.81E+09,3.23E+10,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1474728417,1474728417,TRUE,null,1470965159,1470965159,TRUE,null,1459963956,1459963956,0,1.47E+09,1.47E+09,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4110023920,4110023920,TRUE,null,4038780881,4038780881,TRUE,null,4091651928,4091651928,0,4.08E+09,4.08E+09,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31008376260,1760449122,32768825382,TRUE,30751608545,1818428628,32570037173,TRUE,30899721514,1761951301,32661672815,3.09E+10,1.78E+09,3.27E+10,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1513500598,1513500598,TRUE,null,1469573642,1469573642,TRUE,null,1466291896,1466291896,0,1.48E+09,1.48E+09,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3986299400,3986299400,TRUE,null,4145218687,4145218687,TRUE,null,4108172501,4108172501,0,4.08E+09,4.08E+09,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31120063356,1785566373,32905629729,TRUE,30770826934,1777856020,32548682954,TRUE,30801718671,1792366147,32594084818,3.09E+10,1.79E+09,3.27E+10,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1486878083,1486878083,TRUE,null,1470905246,1470905246,TRUE,null,1465338255,1465338255,0,1.47E+09,1.47E+09,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4094502654,4094502654,TRUE,null,4000734637,4000734637,TRUE,null,4038386443,4038386443,0,4.04E+09,4.04E+09,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,30968490716,1785707759,32754198475,TRUE,30841429791,1790988906,32632418697,TRUE,31217761635,1814686459,33032448094,3.10E+10,1.80E+09,3.28E+10,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1487562177,1487562177,TRUE,null,1462286343,1462286343,TRUE,null,1451507473,1451507473,0,1.47E+09,1.47E+09,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4048512104,4048512104,TRUE,null,3972739226,3972739226,TRUE,null,3975299037,3975299037,0,4.00E+09,4.00E+09,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,30030222475,1778298198,31808520673,TRUE,29927826318,1762647235,31690473553,TRUE,29730077291,1861493850,31591571141,2.99E+10,1.80E+09,3.17E+10,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1460387147,1460387147,TRUE,null,1453359694,1453359694,TRUE,null,1462302264,1462302264,0,1.46E+09,1.46E+09,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3848090960,3848090960,TRUE,null,3880575117,3880575117,TRUE,null,3829721174,3829721174,0,3.85E+09,3.85E+09,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31126593807,1747247060,32873840867,TRUE,31298233658,1765112053,33063345711,TRUE,31409257372,1766262295,33175519667,3.13E+10,1.76E+09,3.30E+10,1
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1460632152,1460632152,TRUE,null,1462275455,1462275455,TRUE,null,1474229797,1474229797,0,1.47E+09,1.47E+09,1
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3661721821,3661721821,TRUE,null,3617638804,3617638804,TRUE,null,3679298292,3679298292,0,3.65E+09,3.65E+09,1
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,30344470585,1757374938,32101845523,TRUE,30362968933,1875656029,32238624962,TRUE,29889299270,1742879565,31632178835,3.02E+10,1.79E+09,3.20E+10,1
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1465423872,1465423872,TRUE,null,1886212124,1886212124,TRUE,null,1450460405,1450460405,0,1.60E+09,1.60E+09,1
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3971446601,3971446601,TRUE,null,3630681853,3630681853,TRUE,null,3854594488,3854594488,0,3.82E+09,3.82E+09,1
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31223138411,1891392547,33114530958,TRUE,31237326091,1791972069,33029298160,TRUE,31145408515,1761585786,32906994301,3.12E+10,1.81E+09,3.30E+10,1
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1456939666,1456939666,TRUE,null,1464842974,1464842974,TRUE,null,1450281320,1450281320,0,1.46E+09,1.46E+09,1
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3689858962,3689858962,TRUE,null,4012250912,4012250912,TRUE,null,3744488877,3744488877,0,3.82E+09,3.82E+09,1
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31004289020,1888325876,32892614896,TRUE,31078479067,1772452576,32850931643,TRUE,31194321494,1741142849,32935464343,3.11E+10,1.80E+09,3.29E+10,1
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1472906022,1472906022,TRUE,null,1477764672,1477764672,TRUE,null,1465930495,1465930495,0,1.47E+09,1.47E+09,1
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3863383450,3863383450,TRUE,null,3991968332,3991968332,TRUE,null,3787977356,3787977356,0,3.88E+09,3.88E+09,1
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31085475316,1748817084,32834292400,TRUE,31156511708,1895426223,33051937931,TRUE,31264624845,1745962917,33010587762,3.12E+10,1.80E+09,3.30E+10,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1464744722,1464744722,TRUE,null,1514940807,1514940807,TRUE,null,1456548607,1456548607,0,1.48E+09,1.48E+09,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4072114513,4072114513,TRUE,null,3869474606,3869474606,TRUE,null,3591851594,3591851594,0,3.84E+09,3.84E+09,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31601355652,1716630587,33317986239,TRUE,32094502827,1716097281,33810600108,TRUE,31775128021,1735417083,33510545104,3.18E+10,1.72E+09,3.35E+10,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1462668731,1462668731,TRUE,null,1490973338,1490973338,TRUE,null,1485830148,1485830148,0,1.48E+09,1.48E+09,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3557751654,3557751654,TRUE,null,3887343504,3887343504,TRUE,null,3956405190,3956405190,0,3.80E+09,3.80E+09,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31566275516,1755046692,33321322208,TRUE,31594307053,1737217507,33331524560,TRUE,31424967389,1749295795,33174263184,3.15E+10,1.75E+09,3.33E+10,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1835979454,1835979454,TRUE,null,1465735684,1465735684,TRUE,null,1463434903,1463434903,0,1.59E+09,1.59E+09,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3785836891,3785836891,TRUE,null,3779364654,3779364654,TRUE,null,3756452485,3756452485,0,3.77E+09,3.77E+09,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,32614288230,1773113790,34387402020,TRUE,33714389405,1769504813,35483894218,TRUE,32639173884,1779235019,34418408903,3.30E+10,1.77E+09,3.48E+10,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1466430242,1466430242,TRUE,null,1452354016,1452354016,TRUE,null,1453591523,1453591523,0,1.46E+09,1.46E+09,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3705757025,3705757025,TRUE,null,3938214237,3938214237,TRUE,null,3729049723,3729049723,0,3.79E+09,3.79E+09,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,32581185592,1924204173,34505389765,TRUE,32434287555,1771161231,34205448786,TRUE,32608798947,1743531987,34352330934,3.25E+10,1.81E+09,3.44E+10,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1479208212,1479208212,TRUE,null,1472072894,1472072894,TRUE,null,1496091597,1496091597,0,1.48E+09,1.48E+09,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3734155795,3734155795,TRUE,null,3853639512,3853639512,TRUE,null,3865187427,3865187427,0,3.82E+09,3.82E+09,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,32985050334,1769188793,34754239127,TRUE,32665361215,1775734608,34441095823,TRUE,32416388226,1916544536,34332932762,3.27E+10,1.82E+09,3.45E+10,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1473568853,1473568853,TRUE,null,1497209497,1497209497,TRUE,null,1452773818,1452773818,0,1.47E+09,1.47E+09,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3706772654,3706772654,TRUE,null,3763278596,3763278596,TRUE,null,3741098703,3741098703,0,3.74E+09,3.74E+09,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,32457403639,1757958506,34215362145,TRUE,32400762545,1783845400,34184607945,TRUE,32396810184,1876110280,34272920464,3.24E+10,1.81E+09,3.42E+10,1
23,023_BIOMD0000000292.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/023_BIOMD0000000292.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1470269193,1470269193,TRUE,null,1473591688,1473591688,TRUE,null,1465251453,1465251453,0,1.47E+09,1.47E+09,1
23,023_BIOMD0000000292.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/023_BIOMD0000000292.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4009999893,4009999893,TRUE,null,4009862075,4009862075,TRUE,null,3996400073,3996400073,0,4.01E+09,4.01E+09,1
23,023_BIOMD0000000292.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/023_BIOMD0000000292.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,32759996482,1777694467,34537690949,TRUE,32954850229,1766520149,34721370378,TRUE,32692085265,1778770977,34470856242,3.28E+10,1.77E+09,3.46E+10,1
24,024_BIOMD0000000387.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/024_BIOMD0000000387.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1474461278,1474461278,TRUE,null,1468513777,1468513777,TRUE,null,1504375946,1504375946,0,1.48E+09,1.48E+09,1
24,024_BIOMD0000000387.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/024_BIOMD0000000387.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3797287181,3797287181,TRUE,null,3753763297,3753763297,TRUE,null,3791114586,3791114586,0,3.78E+09,3.78E+09,1
24,024_BIOMD0000000387.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/024_BIOMD0000000387.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,32901747383,1760749968,34662497351,TRUE,33170681987,1794332817,34965014804,TRUE,32797449259,1755220861,34552670120,3.30E+10,1.77E+09,3.47E+10,1
25,025_BIOMD0000000454.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/025_BIOMD0000000454.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1469533941,1469533941,TRUE,null,1457872148,1457872148,TRUE,null,1482884924,1482884924,0,1.47E+09,1.47E+09,1
25,025_BIOMD0000000454.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/025_BIOMD0000000454.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4243265141,4243265141,TRUE,null,4188360708,4188360708,TRUE,null,4218487319,4218487319,0,4.22E+09,4.22E+09,1
25,025_BIOMD0000000454.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/025_BIOMD0000000454.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,33463866363,1893213262,35357079625,TRUE,33487337923,1769805912,35257143835,TRUE,33555030708,1782930777,35337961485,3.35E+10,1.82E+09,3.53E+10,1
26,026_BIOMD0000000601.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/026_BIOMD0000000601.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1471815395,1471815395,TRUE,null,1477962761,1477962761,TRUE,null,1458205496,1458205496,0,1.47E+09,1.47E+09,1
26,026_BIOMD0000000601.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/026_BIOMD0000000601.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,2148855510,2148855510,TRUE,null,2182211504,2182211504,TRUE,null,2183736669,2183736669,0,2.17E+09,2.17E+09,1
26,026_BIOMD0000000601.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/026_BIOMD0000000601.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,2444526581,456652442,2901179023,TRUE,2426890346,446698334,2873588680,TRUE,2422051537,442142463,2864194000,2.43E+09,4.48E+08,2.88E+09,1
27,027_BIOMD0000000507.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/027_BIOMD0000000507.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1455141075,1455141075,TRUE,null,1461246727,1461246727,TRUE,null,1457728733,1457728733,0,1.46E+09,1.46E+09,1
27,027_BIOMD0000000507.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/027_BIOMD0000000507.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,3943923283,3943923283,TRUE,null,3699443587,3699443587,TRUE,null,3683225893,3683225893,0,3.78E+09,3.78E+09,1
27,027_BIOMD0000000507.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/027_BIOMD0000000507.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,31528044414,1784971277,33313015691,TRUE,31501118237,1755779848,33256898085,TRUE,32098467875,1889701697,33988169572,3.17E+10,1.81E+09,3.35E+10,1
28,028_BIOMD0000000546.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/028_BIOMD0000000546.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1461238609,1461238609,TRUE,null,1490129147,1490129147,TRUE,null,1457171219,1457171219,0,1.47E+09,1.47E+09,1
28,028_BIOMD0000000546.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/028_BIOMD0000000546.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,2164337866,2164337866,TRUE,null,2130095530,2130095530,TRUE,null,2272820049,2272820049,0,2.19E+09,2.19E+09,1
28,028_BIOMD0000000546.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/028_BIOMD0000000546.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,2872818217,469533504,3342351721,TRUE,2887790916,475857755,3363648671,TRUE,2869651417,469983389,3339634806,2.88E+09,4.72E+08,3.35E+09,1
29,029_BIOMD0000000455.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/029_BIOMD0000000455.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1491835490,1491835490,TRUE,null,1472185323,1472185323,TRUE,null,1450300821,1450300821,0,1.47E+09,1.47E+09,1
29,029_BIOMD0000000455.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/029_BIOMD0000000455.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4315502825,4315502825,TRUE,null,4049301366,4049301366,TRUE,null,4228356540,4228356540,0,4.20E+09,4.20E+09,1
29,029_BIOMD0000000455.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/029_BIOMD0000000455.xml.mcp.sbml,MC2,WithProbNEXT,TRUE,3732868134,519514446,4252382580,TRUE,3717030030,519316834,4236346864,TRUE,3740649335,519148356,4259797691,3.73E+09,5.19E+08,4.25E+09,1
30,030_BIOMD0000000487.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/030_BIOMD0000000487.xml.mcp.sbml,PRISM,WithProbNEXT,TRUE,null,1466196392,1466196392,TRUE,null,1481621051,1481621051,TRUE,null,1522562419,1522562419,0,1.49E+09,1.49E+09,1
30,030_BIOMD0000000487.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/030_BIOMD0000000487.xml.mcp.sbml,PLASMA,WithProbNEXT,TRUE,null,4620560164,4620560164,TRUE,null,4657355054,4657355054,TRUE,null,4501859032,4501859032,0,4.59E+09,4.59E+09,1
