FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,4994800,4994800,TRUE,null,2973440,2973440,TRUE,null,3973613,3973613,0,3980617.667,3980617.667,1
3,003_BIOMD0000000566.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/003_BIOMD0000000566.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32246235952,2128930837,34375166789,TRUE,31714583392,2142445673,33857029065,TRUE,32150963507,2161258400,34312221907,3.20E+10,2.14E+09,3.42E+10,1
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1733646794,1733646794,TRUE,null,1725198451,1725198451,TRUE,null,1736594129,1736594129,0,1.73E+09,1.73E+09,1
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,2977544,2977544,TRUE,null,2986864,2986864,TRUE,null,2943621,2943621,0,2969343,2969343,1
4,004_BIOMD0000000567.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/004_BIOMD0000000567.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32390083657,2125856155,34515939812,TRUE,31905531276,2154630422,34060161698,TRUE,32204345076,2123650960,34327996036,3.22E+10,2.13E+09,3.43E+10,1
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1458641835,1458641835,FALSE,null,null,0,FALSE,null,null,0,0,1.46E+09,1.46E+09,0.333333333
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2213143325,2213143325,TRUE,null,2314368033,2314368033,TRUE,null,2171932091,2171932091,0,2.23E+09,2.23E+09,1
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,22871259,22871259,TRUE,null,33892908,33892908,TRUE,null,24349942,24349942,0,2.70E+07,2.70E+07,1
5,005_BIOMD0000000418.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/005_BIOMD0000000418.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,31782830596,2130108409,33912939005,TRUE,31681578771,2157732603,33839311374,TRUE,31856260917,2106790492,33963051409,3.18E+10,2.13E+09,3.39E+10,1
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2207113414,2207113414,TRUE,null,2097843293,2097843293,TRUE,null,2190618801,2190618801,0,2.17E+09,2.17E+09,1
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,26224175,26224175,TRUE,null,28782580,28782580,TRUE,null,26707842,26707842,0,2.72E+07,2.72E+07,1
6,006_BIOMD0000000417.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/006_BIOMD0000000417.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32474343555,2114878895,34589222450,TRUE,31760779889,2098972697,33859752586,TRUE,32065788492,2096018053,34161806545,3.21E+10,2.10E+09,3.42E+10,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1498473144,1498473144,TRUE,null,1461058819,1461058819,TRUE,null,1457008524,1457008524,0,1.47E+09,1.47E+09,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1882190345,1882190345,TRUE,null,1835728429,1835728429,TRUE,null,1857881678,1857881678,0,1.86E+09,1.86E+09,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,19212689,19212689,TRUE,null,6667599,6667599,TRUE,null,6341386,6341386,0,1.07E+07,1.07E+07,1
7,007_BIOMD0000000414.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/007_BIOMD0000000414.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,31849991132,2081961803,33931952935,TRUE,31897849431,2100997146,33998846577,TRUE,31766356362,2144891676,33911248038,3.18E+10,2.11E+09,3.39E+10,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1504472700,1504472700,TRUE,null,1462851305,1462851305,TRUE,null,1489640375,1489640375,0,1.49E+09,1.49E+09,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1786936027,1786936027,TRUE,null,1912314357,1912314357,TRUE,null,1851728497,1851728497,0,1.85E+09,1.85E+09,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,14818650,14818650,TRUE,null,11471515,11471515,TRUE,null,11829529,11829529,0,1.27E+07,1.27E+07,1
8,010_BIOMD0000000459.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/010_BIOMD0000000459.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,31895945677,1881872913,33777818590,TRUE,31778866958,1758074388,33536941346,TRUE,31913838268,1744837875,33658676143,3.19E+10,1.79E+09,3.37E+10,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1469539997,1469539997,TRUE,null,1483990962,1483990962,TRUE,null,1467134637,1467134637,0,1.47E+09,1.47E+09,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1853089769,1853089769,TRUE,null,1832139189,1832139189,TRUE,null,1777504842,1777504842,0,1.82E+09,1.82E+09,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,13566462,13566462,TRUE,null,12903850,12903850,TRUE,null,15335311,15335311,0,1.39E+07,1.39E+07,1
9,009_BIOMD0000000460.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/009_BIOMD0000000460.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32124571645,1777011847,33901583492,TRUE,31942393772,1729985969,33672379741,TRUE,31727698381,1765423130,33493121511,3.19E+10,1.76E+09,3.37E+10,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1481736473,1481736473,TRUE,null,1496072114,1496072114,TRUE,null,1481362502,1481362502,0,1.49E+09,1.49E+09,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1792514647,1792514647,TRUE,null,1843707087,1843707087,TRUE,null,1928165294,1928165294,0,1.85E+09,1.85E+09,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,12894734,12894734,TRUE,null,13636461,13636461,TRUE,null,18049253,18049253,0,1.49E+07,1.49E+07,1
10,008_BIOMD0000000461.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/008_BIOMD0000000461.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,31646413154,1740953702,33387366856,TRUE,31765906678,1730179020,33496085698,TRUE,31881819398,1733414745,33615234143,3.18E+10,1.73E+09,3.35E+10,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1501179464,1501179464,TRUE,null,1458833950,1458833950,TRUE,null,1582313451,1582313451,0,1.51E+09,1.51E+09,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1791287755,1791287755,TRUE,null,1894977267,1894977267,TRUE,null,1851615645,1851615645,0,1.85E+09,1.85E+09,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,8869744,8869744,TRUE,null,8761197,8761197,TRUE,null,14678955,14678955,0,1.08E+07,1.08E+07,1
11,011_BIOMD0000000485.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/011_BIOMD0000000485.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,31803655505,2170330312,33973985817,TRUE,31639469357,2104026280,33743495637,TRUE,31490938322,2134188052,33625126374,3.16E+10,2.14E+09,3.38E+10,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1463969952,1463969952,TRUE,null,1461828654,1461828654,TRUE,null,1483327274,1483327274,0,1.47E+09,1.47E+09,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1892906608,1892906608,TRUE,null,1911283229,1911283229,TRUE,null,1828723034,1828723034,0,1.88E+09,1.88E+09,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,11412765,11412765,TRUE,null,8165810,8165810,TRUE,null,8520961,8520961,0,9366512,9366512,1
12,012_BIOMD0000000458.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/012_BIOMD0000000458.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,30987857953,1230413068,32218271021,TRUE,30702285602,1107604229,31809889831,TRUE,30361457138,1061247872,31422705010,3.07E+10,1.13E+09,3.18E+10,1
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2413928484,2413928484,TRUE,null,2267669334,2267669334,TRUE,null,2178277996,2178277996,0,2.29E+09,2.29E+09,1
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,40060269,40060269,TRUE,null,37709166,37709166,TRUE,null,33588469,33588469,0,3.71E+07,3.71E+07,1
13,013_BIOMD0000000425.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/013_BIOMD0000000425.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32027137182,2112347357,34139484539,TRUE,32317113991,2109158753,34426272744,TRUE,31804559747,2139837598,33944397345,3.20E+10,2.12E+09,3.42E+10,1
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2233083646,2233083646,TRUE,null,2273854675,2273854675,TRUE,null,2145079695,2145079695,0,2.22E+09,2.22E+09,1
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,41416137,41416137,TRUE,null,41374330,41374330,TRUE,null,45694764,45694764,0,4.28E+07,4.28E+07,1
14,015_BIOMD0000000420.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/015_BIOMD0000000420.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32325658818,1723819749,34049478567,TRUE,32356757056,1757845592,34114602648,TRUE,32276394091,1752265135,34028659226,3.23E+10,1.74E+09,3.41E+10,1
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2312035568,2312035568,TRUE,null,2541957972,2541957972,TRUE,null,2223679230,2223679230,0,2.36E+09,2.36E+09,1
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,47736346,47736346,TRUE,null,48017046,48017046,TRUE,null,54568497,54568497,0,5.01E+07,5.01E+07,1
15,014_BIOMD0000000421.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/014_BIOMD0000000421.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32348047829,1736047898,34084095727,TRUE,32431215380,1739812596,34171027976,TRUE,32278861893,1778472522,34057334415,3.24E+10,1.75E+09,3.41E+10,1
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2359043844,2359043844,TRUE,null,2209230662,2209230662,TRUE,null,2412424276,2412424276,0,2.33E+09,2.33E+09,1
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,48569638,48569638,TRUE,null,48151209,48151209,TRUE,null,47581501,47581501,0,4.81E+07,4.81E+07,1
16,016_BIOMD0000000558.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/016_BIOMD0000000558.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32291797858,1756207334,34048005192,TRUE,32665581050,1750676373,34416257423,TRUE,32315725958,1746419633,34062145591,3.24E+10,1.75E+09,3.42E+10,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1480055726,1480055726,TRUE,null,1457108891,1457108891,TRUE,null,1556156215,1556156215,0,1.50E+09,1.50E+09,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,2021847605,2021847605,TRUE,null,1957942266,1957942266,TRUE,null,2009260266,2009260266,0,2.00E+09,2.00E+09,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,12018416,12018416,TRUE,null,6487334,6487334,TRUE,null,7087871,7087871,0,8531207,8531207,1
17,018_BIOMD0000000553.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/018_BIOMD0000000553.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32211481993,1372835386,33584317379,TRUE,31849539862,1363089576,33212629438,TRUE,31908971595,1379670669,33288642264,3.20E+10,1.37E+09,3.34E+10,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1716460548,1716460548,TRUE,null,1472024447,1472024447,TRUE,null,1494513117,1494513117,0,1.56E+09,1.56E+09,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1956572474,1956572474,TRUE,null,1894763535,1894763535,TRUE,null,1982647539,1982647539,0,1.94E+09,1.94E+09,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,6648821,6648821,TRUE,null,9012871,9012871,TRUE,null,7083330,7083330,0,7581674,7581674,1
18,017_BIOMD0000000552.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/017_BIOMD0000000552.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,32074814022,1388729902,33463543924,TRUE,32106780240,1372153510,33478933750,TRUE,32012158495,1383633978,33395792473,3.21E+10,1.38E+09,3.34E+10,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1460036374,1460036374,TRUE,null,1459467373,1459467373,TRUE,null,1468980471,1468980471,0,1.46E+09,1.46E+09,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1790431727,1790431727,TRUE,null,1844058836,1844058836,TRUE,null,1841495114,1841495114,0,1.83E+09,1.83E+09,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,8446281,8446281,TRUE,null,6812787,6812787,TRUE,null,7056232,7056232,0,7438433.333,7438433.333,1
19,020_BIOMD0000000385.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/020_BIOMD0000000385.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,35095815904,2161418186,37257234090,TRUE,35259790476,2142801891,37402592367,TRUE,35379478715,2146899215,37526377930,3.52E+10,2.15E+09,3.74E+10,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1490433501,1490433501,TRUE,null,1500059169,1500059169,TRUE,null,1449969494,1449969494,0,1.48E+09,1.48E+09,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1827863500,1827863500,TRUE,null,1854427407,1854427407,TRUE,null,1762834625,1762834625,0,1.82E+09,1.82E+09,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,9105592,9105592,TRUE,null,7503724,7503724,TRUE,null,6734687,6734687,0,7781334.333,7781334.333,1
20,021_BIOMD0000000386.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/021_BIOMD0000000386.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,35097481613,2125016609,37222498222,TRUE,35055068642,2139373051,37194441693,TRUE,35941276691,2109925334,38051202025,3.54E+10,2.12E+09,3.75E+10,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1506064675,1506064675,TRUE,null,1461641471,1461641471,TRUE,null,1472615901,1472615901,0,1.48E+09,1.48E+09,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1775614307,1775614307,TRUE,null,1806424840,1806424840,TRUE,null,1836185913,1836185913,0,1.81E+09,1.81E+09,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,10135360,10135360,TRUE,null,7296445,7296445,TRUE,null,6541623,6541623,0,7991142.667,7991142.667,1
21,019_BIOMD0000000384.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/019_BIOMD0000000384.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,35463056676,2255494212,37718550888,TRUE,35016683373,2268507912,37285191285,TRUE,35021524956,2179318295,37200843251,3.52E+10,2.23E+09,3.74E+10,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,PRISM,WithProbWEAK_UNTIL,TRUE,null,1460889740,1460889740,TRUE,null,1484414372,1484414372,TRUE,null,1469320533,1469320533,0,1.47E+09,1.47E+09,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,PLASMA,WithProbWEAK_UNTIL,TRUE,null,1877790204,1877790204,TRUE,null,1827365612,1827365612,TRUE,null,1785358849,1785358849,0,1.83E+09,1.83E+09,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,YMER,WithProbWEAK_UNTIL,TRUE,null,9999182,9999182,TRUE,null,8480998,8480998,TRUE,null,9583057,9583057,0,9354412.333,9354412.333,1
22,022_BIOMD0000000383.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/022_BIOMD0000000383.xml.mcp.sbml,MC2,WithProbWEAK_UNTIL,TRUE,34885597628,2120917596,37006515224,TRUE,35305502384,2133758722,37439261106,TRUE,35219756660,2117716693,37337473353,3.51E+10,2.12E+09,3.73E+10,1
