FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
13,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,TRUE,null,1451664852,1451664852,TRUE,null,1518942636,1518942636,TRUE,null,1468958627,1468958627,0,1479855372,1479855372,1
13,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1645606375,1645606375,TRUE,null,1621102115,1621102115,TRUE,null,1721583660,1721583660,0,1662764050,1662764050,1
13,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,1898390367,320435281,2218825648,TRUE,1914401948,333894616,2248296564,TRUE,1899243705,285548838,2184792543,1904012007,313292911.7,2217304918,1
13,BIOMD0000000267.xml.ssa,./models/sbml/test/1_100/13_BIOMD0000000267.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,2918449307,448728974,3367178281,TRUE,2916240294,515560023,3431800317,TRUE,2986695614,456328479,3443024093,2940461738,473539158.7,3414000897,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,15472459,15472459,TRUE,null,19745174,19745174,TRUE,null,19397464,19397464,0,18205032.33,18205032.33,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,TRUE,null,1517357264,1517357264,TRUE,null,1466484892,1466484892,TRUE,null,1468707108,1468707108,0,1484183088,1484183088,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1462771172,1462771172,TRUE,null,1599923429,1599923429,TRUE,null,1646693224,1646693224,0,1569795942,1569795942,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,1912091487,247354604,2159446091,TRUE,1897760465,267328066,2165088531,TRUE,1899550997,275598752,2175149749,1903134316,263427140.7,2166561457,1
14,MODEL6624199343.xml.ssa,./models/sbml/test/1_100/14_MODEL6624199343.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,47463446325,459819536,47923265861,TRUE,48769040952,466501759,49235542711,TRUE,48037532758,470209911,48507742669,48090006678,465510402,48555517080,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,49545827,49545827,TRUE,null,53820820,53820820,TRUE,null,47977171,47977171,0,50447939.33,50447939.33,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,1381693825,29264622,1410958447,TRUE,1393573503,28902027,1422475530,TRUE,1376238138,29702940,1405941078,1383835155,29289863,1413125018,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1836431943,1836431943,TRUE,null,1798687634,1798687634,TRUE,null,1833888303,1833888303,0,1823002627,1823002627,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,29631492663,819993948,30451486611,TRUE,29563382316,820596766,30383979082,TRUE,29686607271,805201595,30491808866,29627160750,815264103,30442424853,1
15,BIOMD0000000027.xml.ssa,./models/sbml/test/1_100/15_BIOMD0000000027.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,62710690,62710690,TRUE,null,60493267,60493267,TRUE,null,61231175,61231175,0,61478377.33,61478377.33,1
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,1410605218,30954955,1441560173,TRUE,1446982657,28714662,1475697319,TRUE,1381856023,30006049,1411862072,1413147966,29891888.67,1443039855,1
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1870107217,1870107217,TRUE,null,1962522069,1962522069,TRUE,null,1787821618,1787821618,0,1873483635,1873483635,1
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,29604766045,802068464,30406834509,TRUE,29477631993,791962170,30269594163,TRUE,29536436400,798416542,30334852942,29539611479,797482392,30337093871,1
16,BIOMD0000000031.xml.ssa,./models/sbml/test/1_100/16_BIOMD0000000031.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,16516311,16516311,TRUE,null,21594104,21594104,TRUE,null,18932861,18932861,0,19014425.33,19014425.33,1
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,995424190,281028941,1276453131,TRUE,990273219,253843047,1244116266,TRUE,983788190,236505780,1220293970,989828533,257125922.7,1246954456,1
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,TRUE,null,1466644232,1466644232,TRUE,null,1467317005,1467317005,TRUE,null,1470063764,1470063764,0,1468008334,1468008334,1
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1503163626,1503163626,TRUE,null,1535830245,1535830245,TRUE,null,1583448362,1583448362,0,1540814078,1540814078,1
17,MODEL9087988095.xml.ssa,./models/sbml/test/1_100/17_MODEL9087988095.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,2070477524,13829974,2084307498,TRUE,2078692290,11119508,2089811798,TRUE,2073363089,11256122,2084619211,2074177634,12068534.67,2086246169,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,54295653,54295653,TRUE,null,54284233,54284233,TRUE,null,59428771,59428771,0,56002885.67,56002885.67,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,669867242,225338277,895205519,TRUE,679788043,234971340,914759383,TRUE,672980819,237524480,910505299,674212034.7,232611365.7,906823400.3,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,TRUE,null,1460214254,1460214254,TRUE,null,1542636373,1542636373,TRUE,null,1454143148,1454143148,0,1485664592,1485664592,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1823565963,1823565963,TRUE,null,2010748822,2010748822,TRUE,null,1773246828,1773246828,0,1869187204,1869187204,1
18,BIOMD0000000282.xml.ssa,./models/sbml/test/1_100/18_BIOMD0000000282.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,5458590474,146426364,5605016838,TRUE,5465476404,145083567,5610559971,TRUE,5612937408,143967170,5756904578,5512334762,145159033.7,5657493796,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,41878652,41878652,TRUE,null,40831833,40831833,TRUE,null,42535868,42535868,0,41748784.33,41748784.33,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,1386619929,34523916,1421143845,TRUE,1401594181,30991059,1432585240,TRUE,1385105607,36045241,1421150848,1391106572,33853405.33,1424959978,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,PLASMA,WithProbEVENTUALLY,TRUE,null,1755337462,1755337462,TRUE,null,1796090688,1796090688,TRUE,null,1650094225,1650094225,0,1733840792,1733840792,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,29403335936,846695955,30250031891,TRUE,29887613524,797476183,30685089707,TRUE,29660971718,821160960,30482132678,29650640393,821777699.3,30472418092,1
19,BIOMD0000000258.xml.ssa,./models/sbml/test/1_100/19_BIOMD0000000258.xml.ssa.sbml,PRISM,WithProbEVENTUALLY,FALSE,null,null,0,FALSE,null,null,0,FALSE,null,null,0,null,null,null,0
20,BIOMD0000000128.xml.ssa,./models/sbml/test/1_100/20_BIOMD0000000128.xml.ssa.sbml,YMER,WithProbEVENTUALLY,TRUE,null,14660198,14660198,TRUE,null,21192605,21192605,TRUE,null,20727897,20727897,0,18860233.33,18860233.33,1
20,BIOMD0000000128.xml.ssa,./models/sbml/test/1_100/20_BIOMD0000000128.xml.ssa.sbml,MC2,WithProbEVENTUALLY,TRUE,39230411,183265190,222495601,TRUE,34677491,180165809,214843300,TRUE,40555815,200277316,240833131,38154572.33,187902771.7,226057344,1
20,BIOMD0000000128.xml.ssa,./models/sbml/test/1_100/20_BIOMD0000000128.xml.ssa.sbml,MRMC,WithProbEVENTUALLY,TRUE,1403244413,2732383,1405976796,TRUE,1381979838,1899780,1383879618,TRUE,1382693548,1585048,1384278596,1389305933,2072403.667,1391378337,1
